"key","ID","dataset","TL_mm","width_mm","height_mm","weight_g","gonads_g","pred.eggs","pred.age","age","class"
513,"112","DFO",328,54,109,630,NA,7243,20.443309306381177,17,NA
514,"8","DFO",329,71,117,730,NA,7341,20.563367447788625,NA,NA
515,"68","DFO",333,58,113,690,55.7,7740,21.048281090490118,NA,NA
516,"73","DFO",333,64,128,1100,NA,7740,21.048281090490118,NA,NA
517,"12","DFO",335,56,113,610,NA,7945,21.29359811511879,NA,NA
518,"47","DFO",335,52,101,630,NA,7945,21.29359811511879,NA,NA
519,"76","DFO",336,54,117,704,NA,8050,21.416984873278043,22,NA
520,"71","DFO",337,60,127,920,NA,8155,21.54086227515723,NA,NA
521,"155","DFO",338,69,125,980,36.1,8262,21.66523423839979,NA,NA
522,"162","DFO",339,61,115,990,NA,8369,21.790104727759164,NA,NA
523,"61","DFO",341,57,122,860,NA,8587,22.0413573839574,NA,NA
524,"92","DFO",342,50,116,740,NA,8698,22.16774772275528,NA,NA
525,"58","DFO",343,58,119,1030,NA,8810,22.294652933182853,NA,NA
526,"175","DFO",343,63,115,890,NA,8810,22.294652933182853,NA,NA
527,"107","DFO",344,65,124,1040,NA,8923,22.422077227231078,NA,NA
528,"57","DFO",345,61,121,1160,NA,9037,22.550024868788565,NA,NA
529,"70","DFO",345,64,127,920,NA,9037,22.550024868788565,NA,NA
530,"90","DFO",345,69,128,930,NA,9037,22.550024868788565,NA,NA
531,"133","DFO",345,66,124,920,80.4,9037,22.550024868788565,NA,NA
532,"100","DFO",346,67,120,1030,78.6,9153,22.678500174497735,20,NA
533,"103","DFO",346,74,139,1180,NA,9153,22.678500174497735,18,NA
534,"160","DFO",346,71,138,1090,94,9153,22.678500174497735,24,NA
535,"163","DFO",346,66,120,1120,NA,9153,22.678500174497735,NA,NA
536,"60","DFO",347,66,130,1040,NA,9269,22.807507514628618,NA,NA
537,"74","DFO",347,63,131,1070,NA,9269,22.807507514628618,NA,NA
538,"56","DFO",348,63,127,940,NA,9387,22.93705131397091,NA,NA
539,"67","DFO",348,63,119,990,NA,9387,22.93705131397091,NA,NA
540,"105","DFO",349,67,117,950,61.7,9505,23.067136052744583,27,NA
541,"11","DFO",350,49,112,600,NA,9625,23.19776626752964,NA,NA
542,"72","DFO",350,69,134,1250,NA,9625,23.19776626752964,NA,NA
543,"98","DFO",350,67,122,1050,86.2,9625,23.19776626752964,16,NA
544,"109","DFO",350,63,124,980,120.4,9625,23.19776626752964,18,NA
545,"77","DFO",351,57,115,700,NA,9746,23.328946552215417,9,NA
546,"114","DFO",351,69,126,1080,64.7,9746,23.328946552215417,23,NA
547,"148","DFO",351,63,125,900,101,9746,23.328946552215417,19,NA
548,"64","DFO",352,61,116,830,NA,9868,23.460681558969966,NA,NA
549,"94","DFO",353,73,135,1150,NA,9992,23.592975999229985,NA,NA
550,"95","DFO",353,56,115,775,NA,9992,23.592975999229985,NA,NA
551,"86","DFO",354,64,125,880,NA,10116,23.72583464471195,NA,NA
552,"122","DFO",354,65,122,1010,NA,10116,23.72583464471195,23,NA
553,"128","DFO",354,78,145,1360,NA,10116,23.72583464471195,NA,NA
554,"91","DFO",355,50,114,760,NA,10242,23.8592623284448,NA,NA
555,"93","DFO",355,67,124,1060,NA,10242,23.8592623284448,NA,NA
556,"108","DFO",355,68,129,1080,NA,10242,23.8592623284448,NA,NA
557,"137","DFO",355,68,115,910,NA,10242,23.8592623284448,NA,NA
558,"65","DFO",357,69,128,1250,NA,10497,24.12784445569369,NA,NA
559,"78","DFO",357,66,118,960,NA,10497,24.12784445569369,NA,NA
560,"117","DFO",357,68,124,1150,NA,10497,24.12784445569369,NA,NA
561,"59","DFO",358,66,132,1240,NA,10626,24.263008881438946,NA,NA
562,"87","DFO",358,65,122,880,NA,10626,24.263008881438946,NA,NA
563,"104","DFO",358,68,124,980,NA,10626,24.263008881438946,NA,NA
564,"102","DFO",359,54,119,630,3.1,10757,24.398762312119715,17,NA
565,"121","DFO",360,75,143,1340,NA,10889,24.535109903616092,NA,NA
566,"126","DFO",360,72,128,970,NA,10889,24.535109903616092,NA,NA
567,"146","DFO",360,71,136,1210,80,10889,24.535109903616092,15,NA
568,"116","DFO",361,64,116,920,NA,11022,24.67205687980424,NA,NA
569,"55","DFO",362,69,115,920,NA,11156,24.809608533757284,NA,NA
570,"88","DFO",363,75,141,1560,NA,11291,24.947770228972868,NA,NA
571,"154","DFO",364,79,134,1320,NA,11428,25.08654740062808,NA,NA
572,"63","DFO",365,64,140,1080,NA,11566,25.225945556862413,NA,NA
573,"132","DFO",365,81,120,1060,NA,11566,25.225945556862413,20,NA
574,"138","DFO",365,73,125,1340,66,11566,25.225945556862413,25,NA
575,"145","DFO",365,74,136,1220,115,11566,25.225945556862413,NA,NA
576,"147","DFO",365,71,126,980,67,11566,25.225945556862413,28,NA
577,"149","DFO",365,77,155,1400,208,11566,25.225945556862413,14,NA
578,"123","DFO",368,81,142,1240,NA,11988,25.647922136627365,NA,NA
579,"120","DFO",370,72,140,1250,NA,12276,25.932449166777054,NA,NA
580,"140","DFO",370,70,140,1230,109.6,12276,25.932449166777054,19,NA
581,"153","DFO",370,76,142,1350,NA,12276,25.932449166777054,NA,NA
582,"156","DFO",370,70,132,1120,NA,12276,25.932449166777054,NA,NA
583,"110","DFO",372,65,130,1100,NA,12569,26.219598844551253,NA,NA
584,"45","DFO",374,58,106,670,37.9,12868,26.50941996897971,19,NA
585,"97","DFO",374,68,131,1080,NA,12868,26.50941996897971,NA,NA
586,"111","DFO",374,75,128,1250,NA,12868,26.50941996897971,NA,NA
587,"127","DFO",374,75,140,1280,NA,12868,26.50941996897971,NA,NA
588,"129","DFO",375,71,145,1260,103,13019,26.655347947896306,30,NA
589,"134","DFO",375,70,135,1200,138,13019,26.655347947896306,19,NA
590,"159","DFO",378,77,140,1340,NA,13481,27.097278679997306,NA,NA
591,"119","DFO",380,74,143,1250,NA,13796,27.395420949614394,NA,NA
592,"139","DFO",380,77,130,1250,64,13796,27.395420949614394,NA,NA
593,"144","DFO",380,76,140,1400,NA,13796,27.395420949614394,NA,NA
594,"158","DFO",380,76,150,1480,NA,13796,27.395420949614394,NA,NA
595,"125","DFO",381,73,131,1120,NA,13956,27.54556895559757,NA,NA
596,"151","DFO",381,71,135,1360,NA,13956,27.54556895559757,NA,NA
597,"46","DFO",382,74,138,1150,68.2,14117,27.696444143833443,23,NA
598,"82","DFO",382,74,131,990,NA,14117,27.696444143833443,NA,NA
599,"106","DFO",382,76,135,1330,NA,14117,27.696444143833443,NA,NA
600,"113","DFO",382,70,135,1100,NA,14117,27.696444143833443,NA,NA
601,"51","DFO",383,71,148,1430,118.2,14280,27.84805359225209,18,NA
602,"131","DFO",383,76,149,1440,NA,14280,27.84805359225209,NA,NA
603,"5","DFO",384,74,133,1360,NA,14444,28.000404482627314,NA,NA
604,"26","DFO",384,78,149,1490,NA,14444,28.000404482627314,NA,NA
605,"28","DFO",384,99,141,1500,NA,14444,28.000404482627314,NA,NA
606,"118","DFO",385,73,135,1300,NA,14609,28.15350410261797,NA,NA
607,"18","DFO",386,81,142,1310,NA,14776,28.307359847859754,NA,NA
608,"69","DFO",386,84,154,1650,49.2,14776,28.307359847859754,19,NA
609,"99","DFO",386,76,138,1230,NA,14776,28.307359847859754,NA,NA
610,"14","DFO",387,72,136,1500,NA,14944,28.461979224108912,NA,NA
611,"19","DFO",387,77,143,1360,NA,14944,28.461979224108912,NA,NA
612,"66","DFO",387,73,143,1350,98.1,14944,28.461979224108912,20,NA
613,"81","DFO",388,72,147,1350,NA,15114,28.61736984943943,NA,NA
614,"135","DFO",390,75,135,1240,NA,15458,28.930495894798998,23,NA
615,"136","DFO",390,81,145,1580,58.3,15458,28.930495894798998,23,NA
616,"115","DFO",392,73,141,1420,87.7,15808,29.24680126190145,25,NA
617,"79","DFO",393,72,154,1470,83.7,15985,29.406166495750266,19,NA
618,"62","DFO",394,82,164,1800,NA,16164,29.566351175991034,NA,NA
619,"20","DFO",395,74,144,1470,NA,16344,29.727363773285713,NA,NA
620,"31","DFO",396,71,145,1350,99,16526,29.889212890321442,14,NA
621,"53","DFO",396,76,146,1750,115.2,16526,29.889212890321442,17,NA
622,"27","DFO",398,71,143,1510,NA,16895,30.215455771111298,NA,NA
623,"54","DFO",399,81,158,1590,200.5,17081,30.37986742555231,27,NA
624,"22","DFO",401,73,126,1370,NA,17459,30.71131696110714,NA,NA
625,"150","DFO",401,78,165,1730,270,17459,30.71131696110714,30,NA
626,"43","DFO",404,73,164,1610,74.1,18038,31.21519868117439,31,NA
627,"143","DFO",405,82,165,1740,97.6,18234,31.3849868057109,16,NA
628,"9989","DFO",193,30,65,131,NA,709,7.414324081210857,6,NA
629,"9990","DFO",189,31,64,125,13.3,646,7.100425027864304,9,NA
630,"9991","DFO",210,35,75,170,NA,1026,8.78484889557064,16,NA
631,"9992","DFO",207,35,78,181,4.2,963,8.538568641874045,19,NA
632,"9993","DFO",254,39,86,283,13.9,2363,12.640306005309114,10,NA
633,"9994","DFO",262,46,88,333,35.8,2707,13.39560448358948,14,NA
634,"9995","DFO",223,39,71,185,13.4,1336,9.87515190511028,19,NA
635,"9996","DFO",234,42,79,227,17,1649,10.828489699442407,16,NA
636,"9997","DFO",177,25,55,83.5,NA,485,6.177270473613232,16,NA
637,"9998","DFO",244,42,84,286,22.2,1982,11.721227961568932,9,NA
638,"9999","DFO",208,34,75,180,NA,984,8.620445917704513,4,NA
639,"9988","DFO",148,22,46,51,NA,221,4.053135899717937,11,NA
640,"9987","DFO",166,23,51,69,NA,365,5.354424117343523,14,NA
641,"9986","DFO",170,26,55,77,NA,406,5.651132374598252,12,NA
642,"9985","DFO",204,30,67,124,9.2,904,8.294220118900292,15,NA
643,"9984","DFO",205,32,66,146,NA,923,8.375456860395264,NA,NA
644,"9983","DFO",207,32,73,160.5,NA,963,8.538568641874045,18,NA
645,"9982","DFO",226,38,80,220,25.5,1416,10.132273272086715,17,NA
646,"9981","DFO",267,41,92,329,NA,2941,13.877137626844203,NA,NA
647,"9980","DFO",273,55,98,444,NA,3242,14.464977849478956,9,NA
648,"9979","DFO",284,52,90,433,50.1,3854,15.572368347239681,18,NA
649,"9978","DFO",285,51,97,513,15.5,3914,15.675019843754878,14,NA
650,"9977","DFO",296,44,100,420,NA,4620,16.827091182021032,17,NA
651,"9976","DFO",259,55,92,360,22,2574,13.110217291922023,NA,NA
652,"RBGBBM01","SN",150,21.650413329206554,48.190623376545,10.1595,NA,234,4.1950681146811455,4,NA
653,"RBGBBM02","SN",160,25.56889350241389,48.69247370009968,13.0185,NA,311,4.914594024819539,4,NA
654,"RBGBBM03","SN",145,20.307110562901503,46.16635025866559,9.3813,NA,202,3.841442723226784,4,NA
655,"RBGBBM05","SN",175,33.22436910793629,52.266783350781786,22.2961,NA,461,6.026036388672308,3,NA
656,"RBGBBM08","SN",190,32.05538692012114,67.69739654546412,27.528,NA,661,7.178603767887518,4,NA
657,"RBGBBM09","SN",195,29.231952632766863,72.24403807454941,32.9206,NA,741,7.572467717310255,4,NA
658,"RBGBBM13","SN",200,34.71879692799696,64.05076464256872,26.8487,NA,828,7.9713751343224,6,NA
659,"RBGBBM14","SN",180,31.354687512908924,54.295189184828004,22.0888,NA,522,6.405507168843947,5,NA
660,"RBGBBM15","SN",195,33.98151625770682,66.02878364915058,32.8787,NA,741,7.572467717310255,6,NA
661,"RBGBBM16","SN",178,27.63672428653009,56.79577501532889,15.9843,NA,497,6.253163728784017,3,NA
662,"RBGBBM19","SN",163,30.184414945155403,60.29369840680922,14.8485,NA,337,5.133732857355845,5,NA
663,"RBGBBM22","SN",176,29.37896645019761,56.4006146642265,22.9897,NA,473,6.10156165834224,4,NA
664,"RBGBBM24","SN",162,23.802582040782372,53.67412899524575,16.0254,NA,328,5.060515168356842,3,NA
665,"RBGBBM25","SN",160,19.742402835016478,50.72095188767377,17.3136,NA,311,4.914594024819539,4,NA
666,"RBGBBM26","SN",174,31.360590045892014,53.21510449818583,21.9836,NA,449,5.950693776793287,4,NA
667,"RBGBBM27","SN",168,26.481681816851903,54.223928370637886,15.9292,NA,385,5.502425003698967,4,NA
668,"RBGBBM28","SN",195,31.88022196465748,56.750109998761936,27.4039,NA,741,7.572467717310255,4,NA
669,"RBGBBM29","SN",174,30.754151396014056,61.26441578627326,21.2541,NA,449,5.950693776793287,5,NA
670,"RBGBBM31","SN",192,34.23687894709804,63.15355486195218,27.4245,NA,693,7.3355522986341555,4,NA
671,"RBGBBM32","SN",171,28.99151595740932,62.81146503177033,19.5919,NA,416,5.725753105819278,4,NA
672,"RBGBBM33","SN",170,29.810956161036117,55.98691337808587,17.1998,NA,406,5.651132374598252,3,NA
673,"RBGBBM34","SN",200,35.83979380590885,62.66608582742546,31.9214,NA,828,7.9713751343224,4,NA
674,"RBGBBM35","SN",177,28.594621907863495,59.1746282933977,23.4701,NA,485,6.177270473613232,3,NA
675,"RBGBBM36","SN",195,25.770345027312967,59.99086957590191,29.2591,NA,741,7.572467717310255,4,NA
676,"RBGBBM40","SN",182,31.3781668011725,54.264950553355824,25.0582,NA,548,6.55859926511175,5,NA
677,"RBGBBM42","SN",180,28.780547147651536,59.12214638178467,16.5958,NA,522,6.405507168843947,5,NA
678,"RBGBBM46","SN",144,21.667309750223712,43.56312617553164,12,NA,196,3.771196801934199,4,NA
679,"RBGBBM48","SN",155,20.575963068269534,48.80530172754449,14,NA,270,4.552753774312297,4,NA
680,"RBGBBM50","SN",145,21.105151956949953,45.38759065372154,10,NA,202,3.841442723226784,3,NA
681,"RBGBBM51","SN",155,25.223523306002367,47.00127485309917,13,NA,270,4.552753774312297,4,NA
682,"RBGBBM52","SN",138,24.215915958949072,41.13687978043614,7,NA,162,3.3530154636283953,3,NA
683,"RBG70","SN",65,8.23049204837047,17.676867100977653,2.585919928527237,NA,NA,0,1,NA
684,"RBG71","SN",52,6.603386826714619,14.842036582158794,1.4432159623498606,NA,NA,0,1,NA
685,"RBG72","SN",51,6.148509850342393,12.215195914963758,0.9576501198935179,NA,NA,0,1,NA
686,"RBG73","SN",60,6.504305907012264,16.878040792018144,2.2784299741534597,NA,NA,0,1,NA
687,"RBG74","SN",60,7.215284571177063,16.599452608932726,1.673694035273469,NA,NA,0,1,NA
688,"RBG75","SN",45,5.084948317445081,12.461139056068475,0.7619879711868927,NA,NA,0,1,NA
689,"RBG76","SN",65,8.26916499445977,17.48737824181376,2.6122868474636176,NA,NA,0,1,NA
690,"RBG77","SN",62,8.843656850674439,17.28302434986521,2.1734071075291754,NA,NA,0,1,NA
691,"RBG78","SN",60,8.192679360364124,16.529891796899076,2.1439658625274722,NA,NA,0,1,NA
692,"RBG79","SN",67,8.484877812525658,17.839111217766174,2.3000212040869097,NA,NA,0,1,NA
693,"RBG84","SN",175,27.219913008347064,60.66738282467006,106.30579190968045,NA,461,6.026036388672308,9,NA
694,"RBG90","SN",200,35.51214805511104,70.60440339092453,104.78937027476852,NA,828,7.9713751343224,10,NA
695,"RBG91","SN",165,27.640047516863856,54.86408147514653,65.92996090286675,NA,356,5.2806865143334925,11,NA
696,"RBG92","SN",160,23.273322793561565,56.022069260019734,53.15028115088177,NA,311,4.914594024819539,10,NA
697,"RBG93","SN",165,24.117903920118557,54.37045716453602,62.83493241058128,NA,356,5.2806865143334925,9,NA
698,"RBG94","SN",190,32.176848914514835,56.9546644083672,164.47569540288728,NA,661,7.178603767887518,10,NA
699,"RBG95","SN",195,34.695177162517595,61.38727939141642,127.23995121754308,NA,741,7.572467717310255,8,NA
700,"RBG96","SN",185,29.58231676119155,55.4051061793985,85.28983563047241,NA,588,6.789657345516789,8,NA
701,"RBG97","SN",190,34.01980947845666,59.94785463553364,88.13479465687398,NA,661,7.178603767887518,11,NA
